<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
SBER,0,20170721,161840,162.670000000,10
SBER,0,20170721,161844,162.670000000,10
SBER,0,20170721,161848,162.650000000,10
SBER,0,20170721,161849,162.650000000,10
SBER,0,20170721,161849,162.650000000,10
SBER,0,20170721,161849,162.650000000,10
SBER,0,20170721,161849,162.650000000,10
SBER,0,20170721,161849,162.640000000,10
SBER,0,20170721,161849,162.640000000,10
SBER,0,20170721,161850,162.640000000,910
SBER,0,20170721,161850,162.650000000,10
SBER,0,20170721,161855,162.640000000,10
SBER,0,20170721,161855,162.640000000,10
SBER,0,20170721,161855,162.640000000,10
SBER,0,20170721,161856,162.640000000,10
SBER,0,20170721,161856,162.640000000,10
SBER,0,20170721,161856,162.640000000,10
SBER,0,20170721,161856,162.640000000,10
SBER,0,20170721,161856,162.630000000,10
SBER,0,20170721,161856,162.630000000,10
SBER,0,20170721,161857,162.640000000,10
SBER,0,20170721,161859,162.650000000,10
SBER,0,20170721,161903,162.660000000,10
SBER,0,20170721,161903,162.660000000,10
SBER,0,20170721,161911,162.660000000,10
SBER,0,20170721,161915,162.660000000,180
SBER,0,20170721,161918,162.650000000,10
SBER,0,20170721,161919,162.660000000,10
SBER,0,20170721,161930,162.640000000,3000
SBER,0,20170721,161930,162.640000000,500
SBER,0,20170721,161946,162.670000000,10
SBER,0,20170721,161947,162.680000000,10
SBER,0,20170721,161949,162.690000000,10
SBER,0,20170721,161949,162.700000000,930
SBER,0,20170721,161957,162.670000000,3000
SBER,0,20170721,161957,162.650000000,340
SBER,0,20170721,162007,162.650000000,320
SBER,0,20170721,162008,162.650000000,400
SBER,0,20170721,162008,162.690000000,10
SBER,0,20170721,162008,162.700000000,390
SBER,0,20170721,162011,162.670000000,10
SBER,0,20170721,162013,162.680000000,10
SBER,0,20170721,162013,162.680000000,10
SBER,0,20170721,162013,162.700000000,180
SBER,0,20170721,162013,162.660000000,10
SBER,0,20170721,162014,162.680000000,10
SBER,0,20170721,162016,162.650000000,10
SBER,0,20170721,162017,162.660000000,10
SBER,0,20170721,162017,162.660000000,10
SBER,0,20170721,162018,162.680000000,10
SBER,0,20170721,162018,162.680000000,10
SBER,0,20170721,162018,162.700000000,180
SBER,0,20170721,162018,162.660000000,10
SBER,0,20170721,162019,162.660000000,10
SBER,0,20170721,162019,162.700000000,170
SBER,0,20170721,162019,162.700000000,250
SBER,0,20170721,162019,162.700000000,50
SBER,0,20170721,162019,162.710000000,2430
SBER,0,20170721,162019,162.710000000,2240
SBER,0,20170721,162019,162.700000000,3000
SBER,0,20170721,162019,162.710000000,200
SBER,0,20170721,162019,162.710000000,10
SBER,0,20170721,162019,162.710000000,840
SBER,0,20170721,162019,162.720000000,700
SBER,0,20170721,162019,162.730000000,3000
SBER,0,20170721,162019,162.730000000,10
SBER,0,20170721,162019,162.740000000,20
SBER,0,20170721,162020,162.750000000,1340
SBER,0,20170721,162020,162.720000000,10
SBER,0,20170721,162020,162.720000000,30
SBER,0,20170721,162020,162.710000000,10
SBER,0,20170721,162020,162.710000000,10
SBER,0,20170721,162022,162.710000000,10
SBER,0,20170721,162022,162.710000000,10
SBER,0,20170721,162023,162.710000000,10
SBER,0,20170721,162024,162.710000000,10
SBER,0,20170721,162024,162.710000000,10
SBER,0,20170721,162025,162.710000000,10
SBER,0,20170721,162025,162.710000000,10
SBER,0,20170721,162027,162.720000000,10
SBER,0,20170721,162027,162.720000000,10
SBER,0,20170721,162027,162.720000000,10
SBER,0,20170721,162027,162.730000000,10
SBER,0,20170721,162027,162.730000000,10
SBER,0,20170721,162027,162.730000000,10
SBER,0,20170721,162028,162.720000000,10
SBER,0,20170721,162030,162.720000000,2000
SBER,0,20170721,162033,162.750000000,280
SBER,0,20170721,162035,162.740000000,300
SBER,0,20170721,162037,162.750000000,3380
SBER,0,20170721,162041,162.740000000,10
SBER,0,20170721,162047,162.780000000,10
SBER,0,20170721,162047,162.780000000,10
SBER,0,20170721,162047,162.780000000,10
SBER,0,20170721,162048,162.790000000,10
SBER,0,20170721,162048,162.790000000,10
SBER,0,20170721,162048,162.790000000,10
SBER,0,20170721,162052,162.790000000,600
SBER,0,20170721,162052,162.790000000,500
SBER,0,20170721,162052,162.790000000,10
SBER,0,20170721,162052,162.790000000,1000
SBER,0,20170721,162052,162.790000000,100
SBER,0,20170721,162052,162.790000000,1000
SBER,0,20170721,162053,162.800000000,200
SBER,0,20170721,162054,162.800000000,10
SBER,0,20170721,162054,162.800000000,10
SBER,0,20170721,162054,162.800000000,10
SBER,0,20170721,162056,162.790000000,10
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162058,162.800000000,100
SBER,0,20170721,162058,162.800000000,10
SBER,0,20170721,162059,162.800000000,10
SBER,0,20170721,162059,162.800000000,10
SBER,0,20170721,162059,162.800000000,10
SBER,0,20170721,162059,162.800000000,10
SBER,0,20170721,162059,162.800000000,8180
SBER,0,20170721,162059,162.800000000,2580
SBER,0,20170721,162059,162.800000000,30
SBER,0,20170721,162059,162.800000000,60
SBER,0,20170721,162059,162.810000000,10
SBER,0,20170721,162059,162.810000000,10
SBER,0,20170721,162059,162.810000000,250
SBER,0,20170721,162059,162.820000000,10
SBER,0,20170721,162100,162.830000000,10
SBER,0,20170721,162100,162.830000000,10
SBER,0,20170721,162100,162.790000000,10
SBER,0,20170721,162100,162.830000000,1000
SBER,0,20170721,162100,162.830000000,10
SBER,0,20170721,162101,162.830000000,10
SBER,0,20170721,162101,162.830000000,960
SBER,0,20170721,162101,162.830000000,50
SBER,0,20170721,162101,162.840000000,10
SBER,0,20170721,162101,162.840000000,10
SBER,0,20170721,162101,162.840000000,10
SBER,0,20170721,162102,162.840000000,100
SBER,0,20170721,162102,162.840000000,100
SBER,0,20170721,162102,162.840000000,30
SBER,0,20170721,162102,162.850000000,40
SBER,0,20170721,162102,162.850000000,890
SBER,0,20170721,162102,162.850000000,10
SBER,0,20170721,162102,162.850000000,60
SBER,0,20170721,162102,162.850000000,100
SBER,0,20170721,162102,162.850000000,750
SBER,0,20170721,162102,162.860000000,30
SBER,0,20170721,162102,162.860000000,100
SBER,0,20170721,162102,162.860000000,120
SBER,0,20170721,162102,162.870000000,80
SBER,0,20170721,162102,162.870000000,100
SBER,0,20170721,162102,162.870000000,30
SBER,0,20170721,162102,162.870000000,30
SBER,0,20170721,162102,162.870000000,10
SBER,0,20170721,162102,162.870000000,20
SBER,0,20170721,162102,162.880000000,10
SBER,0,20170721,162102,162.880000000,10
SBER,0,20170721,162102,162.880000000,200
SBER,0,20170721,162102,162.880000000,30
SBER,0,20170721,162102,162.880000000,10
SBER,0,20170721,162102,162.880000000,10
SBER,0,20170721,162102,162.880000000,100
SBER,0,20170721,162102,162.880000000,50
SBER,0,20170721,162102,162.880000000,50
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,120
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,100
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,10
SBER,0,20170721,162102,162.890000000,840
SBER,0,20170721,162102,162.900000000,30
SBER,0,20170721,162102,162.900000000,30
SBER,0,20170721,162102,162.900000000,100
SBER,0,20170721,162102,162.900000000,90
SBER,0,20170721,162102,162.900000000,30
SBER,0,20170721,162102,162.900000000,200
SBER,0,20170721,162102,162.900000000,10
SBER,0,20170721,162102,162.900000000,130
SBER,0,20170721,162102,162.900000000,200
SBER,0,20170721,162102,162.900000000,100
SBER,0,20170721,162102,162.900000000,10
SBER,0,20170721,162102,162.910000000,30
SBER,0,20170721,162102,162.910000000,10
SBER,0,20170721,162102,162.910000000,70
SBER,0,20170721,162102,162.910000000,30
SBER,0,20170721,162102,162.910000000,10
SBER,0,20170721,162102,162.910000000,10
SBER,0,20170721,162102,162.920000000,20
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,210
SBER,0,20170721,162102,162.920000000,110
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,30
SBER,0,20170721,162102,162.920000000,40
SBER,0,20170721,162102,162.920000000,30
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,10
SBER,0,20170721,162102,162.920000000,30
SBER,0,20170721,162102,162.920000000,1000
SBER,0,20170721,162102,162.930000000,450
SBER,0,20170721,162102,162.930000000,1000
SBER,0,20170721,162102,162.930000000,550
SBER,0,20170721,162102,162.930000000,100
SBER,0,20170721,162102,162.930000000,10
SBER,0,20170721,162102,162.930000000,10
SBER,0,20170721,162102,162.930000000,10
SBER,0,20170721,162102,162.940000000,10
SBER,0,20170721,162102,162.940000000,30
SBER,0,20170721,162102,162.940000000,10
SBER,0,20170721,162102,162.940000000,130
SBER,0,20170721,162102,162.940000000,130
SBER,0,20170721,162102,162.940000000,70
SBER,0,20170721,162102,162.940000000,10
SBER,0,20170721,162102,162.940000000,40
SBER,0,20170721,162102,162.940000000,30
SBER,0,20170721,162102,162.940000000,10
SBER,0,20170721,162102,162.940000000,10
SBER,0,20170721,162102,162.940000000,50
SBER,0,20170721,162102,162.940000000,1000
SBER,0,20170721,162102,162.940000000,500
SBER,0,20170721,162102,162.940000000,170
SBER,0,20170721,162102,162.950000000,30
SBER,0,20170721,162102,162.950000000,30
SBER,0,20170721,162102,162.950000000,20
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,110
SBER,0,20170721,162102,162.950000000,90
SBER,0,20170721,162102,162.950000000,100
SBER,0,20170721,162102,162.950000000,210
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,10
SBER,0,20170721,162102,162.950000000,50
SBER,0,20170721,162102,162.950000000,1000
SBER,0,20170721,162102,162.960000000,30
SBER,0,20170721,162102,162.960000000,10
SBER,0,20170721,162102,162.960000000,10
SBER,0,20170721,162102,162.960000000,10
SBER,0,20170721,162102,162.960000000,10
SBER,0,20170721,162102,162.960000000,100
SBER,0,20170721,162102,162.960000000,10
SBER,0,20170721,162102,162.960000000,30
SBER,0,20170721,162102,162.970000000,20
SBER,0,20170721,162102,162.970000000,30
SBER,0,20170721,162102,162.970000000,30
SBER,0,20170721,162102,162.970000000,10
SBER,0,20170721,162102,162.970000000,10
SBER,0,20170721,162102,162.970000000,10
SBER,0,20170721,162102,162.970000000,10
SBER,0,20170721,162102,162.970000000,10
SBER,0,20170721,162102,162.970000000,500
SBER,0,20170721,162102,162.970000000,20
SBER,0,20170721,162104,162.950000000,600
SBER,0,20170721,162104,162.960000000,1000
SBER,0,20170721,162104,162.900000000,50
SBER,0,20170721,162105,162.900000000,2090
SBER,0,20170721,162105,162.920000000,910
SBER,0,20170721,162105,162.900000000,190
SBER,0,20170721,162105,162.920000000,2090
SBER,0,20170721,162105,162.930000000,840
SBER,0,20170721,162105,162.940000000,2070
SBER,0,20170721,162106,162.940000000,10
SBER,0,20170721,162106,162.940000000,10
SBER,0,20170721,162106,162.940000000,10
SBER,0,20170721,162107,162.940000000,10
SBER,0,20170721,162107,162.940000000,10
SBER,0,20170721,162107,162.930000000,10
SBER,0,20170721,162107,162.900000000,2480
SBER,0,20170721,162108,162.940000000,840
SBER,0,20170721,162108,162.950000000,160
SBER,0,20170721,162108,162.950000000,10
SBER,0,20170721,162109,162.950000000,10
SBER,0,20170721,162109,162.950000000,10
SBER,0,20170721,162109,162.900000000,2000
SBER,0,20170721,162109,162.940000000,10
SBER,0,20170721,162109,162.940000000,10
SBER,0,20170721,162109,162.940000000,10
SBER,0,20170721,162110,162.940000000,10
SBER,0,20170721,162111,162.980000000,10
SBER,0,20170721,162111,162.980000000,10
SBER,0,20170721,162111,162.980000000,10
SBER,0,20170721,162111,162.980000000,10
SBER,0,20170721,162111,162.970000000,400
SBER,0,20170721,162111,162.970000000,10
SBER,0,20170721,162112,162.960000000,10
SBER,0,20170721,162113,162.970000000,10
SBER,0,20170721,162113,162.970000000,10
SBER,0,20170721,162113,162.970000000,10
SBER,0,20170721,162113,162.980000000,10
SBER,0,20170721,162113,162.980000000,10
SBER,0,20170721,162115,162.980000000,10
SBER,0,20170721,162115,162.980000000,10
SBER,0,20170721,162116,162.980000000,10
SBER,0,20170721,162116,162.940000000,40
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,230
SBER,0,20170721,162118,162.980000000,100
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,50
SBER,0,20170721,162118,162.980000000,30
SBER,0,20170721,162118,162.980000000,10
SBER,0,20170721,162118,162.980000000,300
SBER,0,20170721,162118,162.980000000,5000
SBER,0,20170721,162118,162.990000000,10
SBER,0,20170721,162118,162.990000000,50
SBER,0,20170721,162118,162.990000000,200
SBER,0,20170721,162118,162.990000000,30
SBER,0,20170721,162118,162.990000000,210
SBER,0,20170721,162118,162.990000000,200
SBER,0,20170721,162118,162.990000000,30
SBER,0,20170721,162118,162.990000000,90
SBER,0,20170721,162118,162.990000000,100
SBER,0,20170721,162118,162.990000000,10
SBER,0,20170721,162118,162.990000000,10
SBER,0,20170721,162118,162.990000000,2000
SBER,0,20170721,162118,162.990000000,500
SBER,0,20170721,162118,162.990000000,280
SBER,0,20170721,162118,163.000000000,20
SBER,0,20170721,162118,163.000000000,50
SBER,0,20170721,162118,163.000000000,10000
SBER,0,20170721,162118,163.000000000,260
SBER,0,20170721,162118,163.000000000,1000
SBER,0,20170721,162118,163.000000000,100
SBER,0,20170721,162118,163.000000000,4060
SBER,0,20170721,162119,162.990000000,220
SBER,0,20170721,162119,163.000000000,10
SBER,0,20170721,162119,162.960000000,120
SBER,0,20170721,162120,163.000000000,2000
SBER,0,20170721,162120,163.000000000,50
SBER,0,20170721,162121,163.000000000,10
SBER,0,20170721,162121,163.000000000,10
SBER,0,20170721,162121,163.000000000,10
SBER,0,20170721,162124,162.990000000,10
SBER,0,20170721,162124,163.000000000,20
SBER,0,20170721,162124,163.000000000,10
SBER,0,20170721,162126,163.000000000,400
SBER,0,20170721,162126,162.990000000,670
SBER,0,20170721,162128,162.990000000,1300
SBER,0,20170721,162130,162.990000000,320
SBER,0,20170721,162130,162.990000000,2960
SBER,0,20170721,162130,162.990000000,1890
SBER,0,20170721,162130,162.990000000,890
SBER,0,20170721,162130,162.990000000,730
SBER,0,20170721,162130,162.970000000,610
SBER,0,20170721,162133,162.980000000,10
SBER,0,20170721,162134,162.990000000,10
SBER,0,20170721,162138,162.960000000,10
SBER,0,20170721,162138,162.910000000,3000
SBER,0,20170721,162138,162.910000000,10
SBER,0,20170721,162138,162.910000000,430
SBER,0,20170721,162138,162.910000000,1000
SBER,0,20170721,162138,162.910000000,400
SBER,0,20170721,162138,162.910000000,150
SBER,0,20170721,162140,162.970000000,10
SBER,0,20170721,162141,162.970000000,10
SBER,0,20170721,162141,162.970000000,10
SBER,0,20170721,162142,162.970000000,10
SBER,0,20170721,162143,162.970000000,10
SBER,0,20170721,162146,162.960000000,10
SBER,0,20170721,162149,162.960000000,10
SBER,0,20170721,162149,162.950000000,10
SBER,0,20170721,162149,162.950000000,10
SBER,0,20170721,162149,162.950000000,10
SBER,0,20170721,162149,162.910000000,40
SBER,0,20170721,162150,162.970000000,10
SBER,0,20170721,162151,162.960000000,10
SBER,0,20170721,162151,162.960000000,10
SBER,0,20170721,162151,162.970000000,10
SBER,0,20170721,162153,162.970000000,10
SBER,0,20170721,162154,162.960000000,10
SBER,0,20170721,162154,162.960000000,10
SBER,0,20170721,162158,162.930000000,100
SBER,0,20170721,162159,162.900000000,10
SBER,0,20170721,162200,162.900000000,50
SBER,0,20170721,162200,162.910000000,10
SBER,0,20170721,162200,162.910000000,10
SBER,0,20170721,162200,162.900000000,10
SBER,0,20170721,162201,162.900000000,10
SBER,0,20170721,162201,162.900000000,600
SBER,0,20170721,162201,162.900000000,10
SBER,0,20170721,162202,162.900000000,10
SBER,0,20170721,162202,162.900000000,10
SBER,0,20170721,162202,162.900000000,10
SBER,0,20170721,162202,162.900000000,10
SBER,0,20170721,162202,162.900000000,6500
SBER,0,20170721,162203,162.900000000,10
SBER,0,20170721,162204,162.900000000,10
SBER,0,20170721,162204,162.900000000,10
SBER,0,20170721,162204,162.900000000,10
SBER,0,20170721,162206,162.900000000,10
SBER,0,20170721,162207,162.900000000,10
SBER,0,20170721,162208,162.900000000,10
SBER,0,20170721,162209,162.910000000,10
SBER,0,20170721,162209,162.920000000,10
SBER,0,20170721,162210,162.900000000,10
SBER,0,20170721,162214,162.930000000,440
SBER,0,20170721,162216,162.930000000,2060
SBER,0,20170721,162216,162.950000000,80
SBER,0,20170721,162216,162.960000000,4980
SBER,0,20170721,162216,162.960000000,1000
SBER,0,20170721,162216,162.970000000,20
SBER,0,20170721,162216,162.980000000,30
SBER,0,20170721,162216,162.980000000,70
SBER,0,20170721,162216,162.980000000,330
SBER,0,20170721,162216,162.980000000,400
SBER,0,20170721,162216,162.980000000,270
SBER,0,20170721,162216,162.990000000,1000
SBER,0,20170721,162216,162.990000000,110
SBER,0,20170721,162216,162.990000000,890
SBER,0,20170721,162216,162.990000000,2300
SBER,0,20170721,162216,163.000000000,1840
SBER,0,20170721,162216,163.000000000,3180
SBER,0,20170721,162216,163.000000000,3200
SBER,0,20170721,162216,163.000000000,2400
SBER,0,20170721,162216,163.000000000,2800
SBER,0,20170721,162216,163.000000000,50
SBER,0,20170721,162216,163.000000000,200
SBER,0,20170721,162216,163.000000000,5000
SBER,0,20170721,162216,163.000000000,500
SBER,0,20170721,162216,163.000000000,6000
SBER,0,20170721,162216,163.000000000,2000
SBER,0,20170721,162216,163.000000000,2320
SBER,0,20170721,162216,163.000000000,3180
SBER,0,20170721,162216,163.000000000,10
SBER,0,20170721,162216,163.000000000,2850
SBER,0,20170721,162216,163.000000000,2150
SBER,0,20170721,162216,163.000000000,300
SBER,0,20170721,162216,163.000000000,1150
SBER,0,20170721,162216,163.000000000,850
SBER,0,20170721,162216,163.000000000,1150
SBER,0,20170721,162216,163.000000000,1110
SBER,0,20170721,162216,163.000000000,2740
SBER,0,20170721,162216,163.000000000,17260
