TRADEDATE,BOARDID,SECID,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
2005-06-30,RTSI,RTSI,Индекс РТС,Индекс РТС,706.38,698.3,707.52,698.3,35136061.0,,,2,56068345855.8382,USD,
2005-07-01,RTSI,RTSI,Индекс РТС,Индекс РТС,717.87,706.47,717.87,706.22,30409124.0,,,2,56980435155.0298,USD,
2005-07-04,RTSI,RTSI,Индекс РТС,Индекс РТС,720.51,717.6,723.78,717.6,18485148.0,,,2,57189691661.5817,USD,
2005-07-05,RTSI,RTSI,Индекс РТС,Индекс РТС,719.21,719.93,723.12,717.85,27930511.0,,,2,57086859818.4025,USD,
2005-07-06,RTSI,RTSI,Индекс РТС,Индекс РТС,740.25,722.46,742.17,722.46,54793892.0,,,2,58756927056.3224,USD,
2005-07-07,RTSI,RTSI,Индекс РТС,Индекс РТС,737.35,741.09,744.39,725.94,55327290.0,,,2,58527086861.3797,USD,
2005-07-08,RTSI,RTSI,Индекс РТС,Индекс РТС,749.06,737.37,749.43,737.37,32333944.0,,,2,59455971860.29099,USD,
2005-07-11,RTSI,RTSI,Индекс РТС,Индекс РТС,750.96,749.02,754.35,749.02,21485447.0,,,2,59606737377.0219,USD,
2005-07-12,RTSI,RTSI,Индекс РТС,Индекс РТС,751.78,750.47,751.78,748.54,27623243.0,,,2,59672183320.2073,USD,
2005-07-13,RTSI,RTSI,Индекс РТС,Индекс РТС,758.06,751.37,759.72,751.37,27455975.0,,,2,60170947131.16599,USD,
2005-07-14,RTSI,RTSI,Индекс РТС,Индекс РТС,755.29,758.58,759.41,754.11,25249359.0,,,2,59950901366.4149,USD,
2005-07-15,RTSI,RTSI,Индекс РТС,Индекс РТС,746.17,753.82,753.82,745.63,9023287.0,,,2,39206392248.9821,USD,
2005-07-18,RTSI,RTSI,Индекс РТС,Индекс РТС,743.01,746.05,747.13,743.01,7760596.0,,,2,39040023936.7823,USD,
2005-07-19,RTSI,RTSI,Индекс РТС,Индекс РТС,745.55,742.93,745.66,742.89,18595199.0,,,2,39173445112.4203,USD,
2005-07-20,RTSI,RTSI,Индекс РТС,Индекс РТС,757.83,745.61,757.92,745.61,53387226.0,,,2,39818646674.2448,USD,
2005-07-21,RTSI,RTSI,Индекс РТС,Индекс РТС,756.84,758.5,762.56,755.58,32521669.0,,,2,39766599789.7906,USD,
2005-07-22,RTSI,RTSI,Индекс РТС,Индекс РТС,770.1,756.97,770.17,756.59,23856505.0,,,2,40463284381.1197,USD,
2005-07-25,RTSI,RTSI,Индекс РТС,Индекс РТС,779.19,770.24,779.71,770.24,17181291.0,,,2,40941080074.9025,USD,
2005-07-26,RTSI,RTSI,Индекс РТС,Индекс РТС,768.13,778.78,778.78,766.74,26139073.0,,,2,40360060491.899,USD,
2005-07-27,RTSI,RTSI,Индекс РТС,Индекс РТС,770.57,768.19,771.82,767.8,17647253.0,,,2,40488150124.9169,USD,
2005-07-28,RTSI,RTSI,Индекс РТС,Индекс РТС,779.18,770.63,779.37,770.63,40087476.0,,,2,40940532459.8946,USD,
2005-07-29,RTSI,RTSI,Индекс РТС,Индекс РТС,778.93,779.62,783.98,778.46,26810232.0,,,2,40927475866.6072,USD,
2005-08-01,RTSI,RTSI,Индекс РТС,Индекс РТС,782.4,778.9,782.59,775.58,9856069.0,,,2,41109756515.7964,USD,
2005-08-02,RTSI,RTSI,Индекс РТС,Индекс РТС,790.63,783.06,791.07,783.06,29311159.0,,,2,41542383922.6128,USD,
2005-08-03,RTSI,RTSI,Индекс РТС,Индекс РТС,780.94,790.69,794.02,780.86,45234271.0,,,2,41032936607.1634,USD,
2005-08-04,RTSI,RTSI,Индекс РТС,Индекс РТС,794.02,781.08,794.02,779.34,56719331.0,,,2,41720260492.1028,USD,
2005-08-05,RTSI,RTSI,Индекс РТС,Индекс РТС,803.22,794.27,803.24,794.27,35137991.0,,,2,42203927568.5849,USD,
2005-08-08,RTSI,RTSI,Индекс РТС,Индекс РТС,810.0,803.06,810.3,802.46,30233047.0,,,2,42559805812.2159,USD,
2005-08-09,RTSI,RTSI,Индекс РТС,Индекс РТС,813.19,811.25,814.96,810.2,57220306.0,,,2,42727838049.4146,USD,
2005-08-10,RTSI,RTSI,Индекс РТС,Индекс РТС,815.13,813.22,818.49,813.22,36147504.0,,,2,42829688661.374,USD,
2005-08-11,RTSI,RTSI,Индекс РТС,Индекс РТС,805.13,815.14,817.22,805.13,42891363.0,,,2,42303903966.3281,USD,
2005-08-12,RTSI,RTSI,Индекс РТС,Индекс РТС,805.7,805.12,806.35,798.62,34852978.0,,,2,42334200923.8236,USD,
2005-08-15,RTSI,RTSI,Индекс РТС,Индекс РТС,812.3,805.63,812.3,805.26,29206584.0,,,2,42681016901.2082,USD,
2005-08-16,RTSI,RTSI,Индекс РТС,Индекс РТС,836.25,812.77,836.28,812.77,62702370.0,,,2,43939020770.9975,USD,
2005-08-17,RTSI,RTSI,Индекс РТС,Индекс РТС,846.54,836.31,847.51,833.08,47261604.0,,,2,44479822932.3594,USD,
2005-08-18,RTSI,RTSI,Индекс РТС,Индекс РТС,840.44,845.86,848.08,834.61,34787982.0,,,2,44159347077.7922,USD,
2005-08-19,RTSI,RTSI,Индекс РТС,Индекс РТС,852.7,840.0,852.98,838.72,57294695.0,,,2,44803630590.3462,USD,
2005-08-22,RTSI,RTSI,Индекс РТС,Индекс РТС,858.49,852.73,862.6,852.73,36301726.0,,,2,45107978342.9673,USD,
2005-08-23,RTSI,RTSI,Индекс РТС,Индекс РТС,861.41,858.53,862.32,858.53,49980440.0,,,2,45261137299.647995,USD,
2005-08-24,RTSI,RTSI,Индекс РТС,Индекс РТС,863.53,861.38,864.68,858.73,38010870.0,,,2,45372553783.59599,USD,
2005-08-25,RTSI,RTSI,Индекс РТС,Индекс РТС,864.95,863.67,865.41,860.84,41632934.0,,,2,45447318575.9877,USD,
2005-08-26,RTSI,RTSI,Индекс РТС,Индекс РТС,873.01,865.28,873.04,865.28,38925335.0,,,2,45870735964.9176,USD,
2005-08-29,RTSI,RTSI,Индекс РТС,Индекс РТС,876.05,873.07,876.47,872.13,20118353.0,,,2,46030464822.0032,USD,
2005-08-30,RTSI,RTSI,Индекс РТС,Индекс РТС,880.87,876.1,890.31,876.1,58231820.0,,,2,46283738669.074005,USD,
2005-08-31,RTSI,RTSI,Индекс РТС,Индекс РТС,882.03,880.87,882.4,869.86,50748334.0,,,2,46344585725.04099,USD,
2005-09-01,RTSI,RTSI,Индекс РТС,Индекс РТС,894.57,882.2,899.47,882.2,72239769.0,,,2,47003518629.7767,USD,
2005-09-02,RTSI,RTSI,Индекс РТС,Индекс РТС,909.88,894.56,909.9,894.56,99052171.0,,,2,47808150265.785995,USD,
2005-09-05,RTSI,RTSI,Индекс РТС,Индекс РТС,910.14,910.0,912.04,908.12,63450762.0,,,2,47821891585.5382,USD,
2005-09-06,RTSI,RTSI,Индекс РТС,Индекс РТС,882.58,909.76,909.76,882.58,59003006.0,,,2,46373532803.6051,USD,
2005-09-07,RTSI,RTSI,Индекс РТС,Индекс РТС,866.57,882.62,888.66,862.75,56937737.0,,,2,45532136134.3343,USD,
2005-09-08,RTSI,RTSI,Индекс РТС,Индекс РТС,883.14,866.97,883.14,866.97,41997270.0,,,2,46403214527.8646,USD,
2005-09-09,RTSI,RTSI,Индекс РТС,Индекс РТС,905.89,883.18,905.9,883.18,38423639.0,,,2,47598434854.6571,USD,
2005-09-12,RTSI,RTSI,Индекс РТС,Индекс РТС,903.87,906.39,908.99,902.5,40789571.0,,,2,47492099527.2885,USD,
2005-09-13,RTSI,RTSI,Индекс РТС,Индекс РТС,900.16,903.0,903.0,898.25,25070920.0,,,2,47297322768.9125,USD,
2005-09-14,RTSI,RTSI,Индекс РТС,Индекс РТС,896.1,899.65,899.65,888.21,35805113.0,,,2,47083762921.2496,USD,
2005-09-15,RTSI,RTSI,Индекс РТС,Индекс РТС,906.86,896.8,907.71,896.8,33764866.0,,,2,49639741681.9082,USD,
2005-09-16,RTSI,RTSI,Индекс РТС,Индекс РТС,923.03,906.77,924.94,903.97,59795954.0,,,2,50524698063.9508,USD,
2005-09-19,RTSI,RTSI,Индекс РТС,Индекс РТС,946.33,922.47,946.33,920.58,64609962.0,,,2,51799945996.4053,USD,
2005-09-20,RTSI,RTSI,Индекс РТС,Индекс РТС,944.99,947.76,963.69,938.87,69802632.0,,,2,51726612211.4378,USD,
2005-09-21,RTSI,RTSI,Индекс РТС,Индекс РТС,960.5,944.71,960.5,936.61,79645275.0,,,2,52575842705.4251,USD,
2005-09-22,RTSI,RTSI,Индекс РТС,Индекс РТС,966.02,961.64,974.01,961.64,77757760.0,,,2,52877748600.1316,USD,
2005-09-23,RTSI,RTSI,Индекс РТС,Индекс РТС,965.3,966.58,972.13,962.41,51333216.0,,,2,52838725933.56,USD,
2005-09-26,RTSI,RTSI,Индекс РТС,Индекс РТС,954.79,963.94,963.94,952.24,43430111.0,,,2,52262932659.821,USD,
2005-09-27,RTSI,RTSI,Индекс РТС,Индекс РТС,984.52,956.19,984.52,956.19,51517817.0,,,2,53890511044.408,USD,
2005-09-28,RTSI,RTSI,Индекс РТС,Индекс РТС,988.28,984.68,1000.49,984.68,50357757.0,,,2,54096593213.0984,USD,
2005-09-29,RTSI,RTSI,Индекс РТС,Индекс РТС,991.13,989.56,999.1,989.56,45251665.0,,,2,54252367652.1352,USD,
2005-09-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1007.76,991.24,1008.56,991.24,37559056.0,,,2,55162733119.7623,USD,
2005-10-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1038.76,1007.76,1038.93,1007.76,61808602.0,,,2,56859626098.3718,USD,
2005-10-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1045.02,1039.12,1052.73,1039.12,66575013.0,,,2,57202090715.1412,USD,
2005-10-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1009.64,1041.76,1041.76,1009.36,74705911.0,,,2,55265315273.6959,USD,
2005-10-06,RTSI,RTSI,Индекс РТС,Индекс РТС,954.57,1004.06,1004.06,951.89,89501886.0,,,2,52250972911.5838,USD,
2005-10-07,RTSI,RTSI,Индекс РТС,Индекс РТС,949.12,954.89,957.15,943.03,42521593.0,,,2,51952655558.8587,USD,
2005-10-10,RTSI,RTSI,Индекс РТС,Индекс РТС,970.29,949.76,971.99,949.76,22833022.0,,,2,53142020782.2484,USD,
2005-10-11,RTSI,RTSI,Индекс РТС,Индекс РТС,994.88,970.27,994.88,968.95,57142933.0,,,2,54488813339.494,USD,
2005-10-12,RTSI,RTSI,Индекс РТС,Индекс РТС,966.87,995.22,1004.47,966.87,66771998.0,,,2,52954622947.5337,USD,
2005-10-13,RTSI,RTSI,Индекс РТС,Индекс РТС,935.15,964.35,964.35,930.76,62968979.0,,,2,51217299734.0138,USD,
2005-10-14,RTSI,RTSI,Индекс РТС,Индекс РТС,911.17,934.82,934.91,911.07,69966744.0,,,2,49904047119.1042,USD,
2005-10-17,RTSI,RTSI,Индекс РТС,Индекс РТС,915.41,913.35,923.44,908.22,61551916.0,,,2,50136673821.0742,USD,
2005-10-18,RTSI,RTSI,Индекс РТС,Индекс РТС,918.17,917.7,927.13,917.7,50136377.0,,,2,50287391739.0857,USD,
2005-10-19,RTSI,RTSI,Индекс РТС,Индекс РТС,882.1,914.46,914.46,882.1,46787083.0,,,2,48312212685.6317,USD,
2005-10-20,RTSI,RTSI,Индекс РТС,Индекс РТС,887.37,886.41,894.62,886.41,36270010.0,,,2,48600486770.5859,USD,
2005-10-21,RTSI,RTSI,Индекс РТС,Индекс РТС,887.88,886.61,887.88,873.49,39953752.0,,,2,48628460342.653,USD,
2005-10-24,RTSI,RTSI,Индекс РТС,Индекс РТС,908.57,887.74,908.98,886.81,30848662.0,,,2,49761944478.4408,USD,
2005-10-25,RTSI,RTSI,Индекс РТС,Индекс РТС,904.35,911.49,915.56,901.55,39528749.0,,,2,49530770200.8434,USD,
2005-10-26,RTSI,RTSI,Индекс РТС,Индекс РТС,910.42,905.75,913.41,905.75,32594995.0,,,2,49863062549.8693,USD,
2005-10-27,RTSI,RTSI,Индекс РТС,Индекс РТС,898.48,909.86,911.86,895.78,29583326.0,,,2,49208948592.3757,USD,
2005-10-28,RTSI,RTSI,Индекс РТС,Индекс РТС,910.75,897.49,911.54,893.47,36948975.0,,,2,49881330710.9521,USD,
2005-10-31,RTSI,RTSI,Индекс РТС,Индекс РТС,934.99,911.18,934.99,911.18,26175162.0,,,2,51208831636.1162,USD,
2005-11-01,RTSI,RTSI,Индекс РТС,Индекс РТС,942.11,935.05,949.1,934.37,43871791.0,,,2,51598901305.2191,USD,
2005-11-02,RTSI,RTSI,Индекс РТС,Индекс РТС,964.35,943.82,964.35,943.82,44953472.0,,,2,52816626483.1692,USD,
2005-11-03,RTSI,RTSI,Индекс РТС,Индекс РТС,972.43,965.28,974.02,965.28,29168354.0,,,2,53259127627.1796,USD,
2005-11-07,RTSI,RTSI,Индекс РТС,Индекс РТС,971.64,972.38,973.49,960.39,28385709.0,,,2,53216047053.6083,USD,
2005-11-08,RTSI,RTSI,Индекс РТС,Индекс РТС,971.21,969.21,971.68,963.74,23059122.0,,,2,53192296696.3471,USD,
2005-11-09,RTSI,RTSI,Индекс РТС,Индекс РТС,980.29,972.11,985.28,971.17,35969145.0,,,2,53690112981.0034,USD,
2005-11-10,RTSI,RTSI,Индекс РТС,Индекс РТС,972.23,980.51,981.95,971.45,30132283.0,,,2,53248252668.4367,USD,
2005-11-11,RTSI,RTSI,Индекс РТС,Индекс РТС,969.58,970.92,970.92,963.13,45097617.0,,,2,53103384495.9684,USD,
2005-11-14,RTSI,RTSI,Индекс РТС,Индекс РТС,988.97,969.86,988.97,969.86,44974626.0,,,2,54165084679.662994,USD,
2005-11-15,RTSI,RTSI,Индекс РТС,Индекс РТС,991.22,989.27,997.79,989.15,60457703.0,,,2,54288581374.8318,USD,
2005-11-16,RTSI,RTSI,Индекс РТС,Индекс РТС,989.72,991.08,991.7,983.66,34336943.0,,,2,54206090763.6389,USD,
2005-11-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1014.37,990.5,1017.43,990.5,59928688.0,,,2,55556570318.3869,USD,
2005-11-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1013.92,1013.39,1017.88,1011.12,27968795.0,,,2,55531799833.9851,USD,
2005-11-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1020.98,1014.2,1029.3,1014.2,26934281.0,,,2,55918566522.6536,USD,
2005-11-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1014.76,1021.69,1025.89,1012.61,26663450.0,,,2,55577927498.0282,USD,
2005-11-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1017.15,1015.54,1019.46,1015.54,27490138.0,,,2,55708650907.3846,USD,
2005-11-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1029.46,1016.86,1029.46,1016.78,36737456.0,,,2,56383133242.1458,USD,
2005-11-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1034.52,1029.75,1034.52,1026.3,39254081.0,,,2,56660103599.0892,USD,
2005-11-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1039.8,1035.39,1048.81,1035.39,45494433.0,,,2,56948925238.9754,USD,
2005-11-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1034.91,1038.95,1038.95,1028.23,40568353.0,,,2,56681422758.3691,USD,
2005-11-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1037.26,1034.85,1039.04,1030.22,26600564.0,,,2,56809970628.4775,USD,
2005-12-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1058.93,1038.4,1059.28,1038.4,53551985.0,,,2,57996826160.1605,USD,
2005-12-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1073.16,1060.07,1079.89,1060.07,77044370.0,,,2,58776542979.6691,USD,
2005-12-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1076.02,1073.31,1084.36,1073.31,41998555.0,,,2,58932898492.1645,USD,
2005-12-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1072.34,1076.7,1077.75,1069.72,27089689.0,,,2,58731567711.0454,USD,
2005-12-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1083.18,1072.18,1085.06,1072.17,38089741.0,,,2,59325186373.7093,USD,
2005-12-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1079.48,1082.13,1082.13,1068.61,27841910.0,,,2,59122489348.2372,USD,
2005-12-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1082.4,1080.75,1086.98,1079.76,32898329.0,,,2,59282537453.1723,USD,
2005-12-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1095.75,1082.53,1095.75,1082.53,43074709.0,,,2,60013374695.4187,USD,
2005-12-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1094.03,1095.58,1096.47,1093.12,14083599.0,,,2,59919401630.6655,USD,
2005-12-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1105.67,1093.97,1106.28,1092.22,40332668.0,,,2,60556926168.9212,USD,
2005-12-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1101.12,1103.49,1108.51,1100.61,31040434.0,,,2,58715458325.4228,USD,
2005-12-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1099.36,1100.76,1101.61,1098.3,27176130.0,,,2,58621554562.7571,USD,
2005-12-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1103.84,1098.29,1103.99,1097.66,16073852.0,,,2,58860317463.7888,USD,
2005-12-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1100.78,1101.84,1101.84,1098.45,12902977.0,,,2,58696918430.7903,USD,
2005-12-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1105.27,1100.91,1105.37,1100.32,15067560.0,,,2,58936323032.8237,USD,
2005-12-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1128.51,1105.68,1129.02,1105.68,50504427.0,,,2,60175729256.7879,USD,
2005-12-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1126.09,1128.06,1139.04,1126.09,50052620.0,,,2,60046532665.3591,USD,
2005-12-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1127.28,1126.29,1128.82,1126.1,8884215.0,,,2,60110105685.2057,USD,
2005-12-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1123.91,1126.77,1128.17,1123.91,6173100.0,,,2,59930601990.5851,USD,
2005-12-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1115.92,1123.94,1123.94,1114.73,19291682.0,,,2,59504599940.5948,USD,
2005-12-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1122.21,1115.98,1124.82,1115.98,36081821.0,,,2,59839991165.2701,USD,
2005-12-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1125.6,1121.86,1125.95,1121.84,14739681.0,,,2,60020611627.2789,USD,
2006-01-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1190.34,1128.2,1192.9,1128.2,86113972.0,,,2,63472544731.4449,USD,
2006-01-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1216.66,1190.04,1216.92,1188.86,74906270.0,,,2,64294785556.8996,USD,
2006-01-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1255.92,1216.96,1261.42,1216.96,106486923.0,,,2,66369225554.6358,USD,
2006-01-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1239.76,1255.65,1261.57,1234.1,72441211.0,,,2,65515200813.6456,USD,
2006-01-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1276.9,1240.05,1277.26,1240.05,60834736.0,,,2,67477811822.1467,USD,
2006-01-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1253.58,1277.79,1292.3,1246.61,53081041.0,,,2,66245846028.2005,USD,
2006-01-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1235.01,1252.91,1252.91,1219.79,48740995.0,,,2,65264242853.4497,USD,
2006-01-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1278.28,1233.01,1278.28,1225.66,76640542.0,,,2,67550825325.7426,USD,
2006-01-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1304.53,1278.93,1305.96,1278.93,100057149.0,,,2,68938311645.3979,USD,
2006-01-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1295.39,1304.28,1305.82,1287.71,34808864.0,,,2,68454818571.8742,USD,
2006-01-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1307.05,1296.2,1308.05,1296.2,42668295.0,,,2,69071359833.4764,USD,
2006-01-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1324.65,1307.05,1325.82,1307.05,52987583.0,,,2,70001144590.3992,USD,
2006-01-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1337.82,1324.37,1340.33,1323.01,69878000.0,,,2,70697089243.9119,USD,
2006-01-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1373.22,1338.63,1373.22,1338.63,90351837.0,,,2,72568074176.97,USD,
2006-01-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1332.27,1374.0,1376.43,1331.59,72533035.0,,,2,70403930798.4413,USD,
2006-01-31,RTSI,RTSI,Индекс РТС,Индекс РТС,1315.96,1334.04,1346.46,1314.75,52659400.0,,,2,69541898209.0127,USD,
2006-02-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1339.57,1316.01,1340.02,1308.95,39225780.0,,,2,70789638468.3519,USD,
2006-02-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1334.85,1339.79,1342.18,1333.35,23277363.0,,,2,70540263260.5911,USD,
2006-02-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1308.13,1334.13,1334.13,1307.88,35727727.0,,,2,69128161582.3344,USD,
2006-02-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1325.27,1308.45,1332.44,1308.45,40871892.0,,,2,70034108269.8956,USD,
2006-02-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1330.64,1325.48,1335.01,1322.96,22753437.0,,,2,70317929937.6793,USD,
2006-02-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1335.19,1330.16,1335.4,1312.06,47850020.0,,,2,70558471859.4456,USD,
2006-02-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1366.37,1336.46,1367.47,1336.46,60142067.0,,,2,72206266541.4259,USD,
2006-02-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1365.26,1367.08,1370.06,1360.36,41321124.0,,,2,72147269132.1701,USD,
2006-02-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1365.24,1363.65,1369.72,1357.52,37540340.0,,,2,72146473809.8451,USD,
2006-02-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1367.91,1365.11,1383.22,1362.37,47057120.0,,,2,72287178574.9009,USD,
2006-02-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1375.1,1368.92,1375.1,1355.16,69701233.0,,,2,72667613255.0824,USD,
2006-02-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1381.59,1373.92,1386.7,1366.7,61792528.0,,,2,73010077232.5526,USD,
2006-02-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1428.14,1382.49,1428.15,1382.49,42042723.0,,,2,75470233844.4484,USD,
2006-02-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1459.48,1430.87,1459.48,1430.87,33660507.0,,,2,77126671923.712,USD,
2006-02-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1444.35,1459.93,1464.0,1444.35,32528579.0,,,2,76326817046.9117,USD,
2006-02-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1465.62,1444.38,1466.42,1442.94,42680921.0,,,2,77450969970.9309,USD,
2006-02-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1516.46,1465.62,1516.66,1465.62,59002748.0,,,2,79828059367.7604,USD,
2006-02-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1516.99,1516.59,1531.27,1496.78,70039876.0,,,2,79855674530.9229,USD,
2006-02-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1453.44,1515.1,1515.1,1451.52,78832783.0,,,2,76510418853.2101,USD,
2006-03-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1450.82,1453.7,1465.69,1434.82,75699020.0,,,2,76372289347.3237,USD,
2006-03-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1466.87,1452.95,1470.82,1452.95,36360191.0,,,2,77217336831.1677,USD,
2006-03-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1487.11,1467.0,1497.17,1467.0,78697915.0,,,2,78282943483.6147,USD,
2006-03-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1480.9,1487.21,1497.52,1479.63,39034614.0,,,2,77956083026.6425,USD,
2006-03-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1396.48,1476.68,1476.68,1396.48,75256658.0,,,2,73511999269.8876,USD,
2006-03-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1361.28,1393.27,1393.27,1350.15,86454462.0,,,2,71658812059.1562,USD,
2006-03-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1351.26,1361.4,1365.79,1341.59,32789776.0,,,2,71131415021.6254,USD,
2006-03-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1384.58,1353.63,1391.8,1352.51,63657210.0,,,2,72885746332.0417,USD,
2006-03-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1360.33,1384.85,1405.04,1348.16,76726706.0,,,2,71608980096.5584,USD,
2006-03-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1377.33,1363.93,1377.38,1359.91,119247982.0,,,2,105892990694.518,USD,
2006-03-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1381.7,1376.84,1383.92,1371.98,134786919.0,,,2,106228975857.04,USD,
2006-03-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1414.92,1381.38,1420.1,1381.38,129679689.0,,,2,108783351538.607,USD,
2006-03-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1408.52,1415.71,1425.85,1406.14,70591110.0,,,2,108291045780.72,USD,
2006-03-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1395.24,1408.12,1408.12,1394.58,81851731.0,,,2,107270367491.35901,USD,
2006-03-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1408.81,1394.88,1408.81,1391.39,50770099.0,,,2,108313346105.166,USD,
2006-03-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1430.18,1408.96,1430.48,1408.96,65240706.0,,,2,109956641343.29,USD,
2006-03-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1420.25,1429.17,1429.59,1407.78,47191796.0,,,2,109193396312.24901,USD,
2006-03-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1428.69,1420.7,1436.57,1420.7,66681310.0,,,2,109842245335.373,USD,
2006-03-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1414.7,1428.08,1428.75,1413.8,82947173.0,,,2,108766821706.381,USD,
2006-03-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1391.31,1414.58,1414.58,1390.24,38731120.0,,,2,106968209056.089,USD,
2006-03-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1431.22,1393.32,1431.22,1393.32,46795952.0,,,2,110036633289.607,USD,
2006-03-31,RTSI,RTSI,Индекс РТС,Индекс РТС,1434.99,1431.08,1442.91,1431.04,65295792.0,,,2,110326773805.107,USD,
2006-04-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1450.88,1434.73,1451.02,1434.65,76314051.0,,,2,111548332778.29599,USD,
2006-04-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1455.67,1451.29,1460.69,1450.87,124605951.0,,,2,111916532159.81,USD,
